Goal,Issue,Hair Type,Hair Texture,Wash Hair,Treatments,Hair Behaviour,Scalp Feeling,Scalp Flaky,Oily Scalp,Dry Scalp,REC Shampoo MTH,REC Shampoo WK,REC Conditioner,REC Conditioner 2,REC Other ,DRYNESS,DAMAGE,SENSITIVITY,SEBUM Oil,DRY SCALP,FLAKES,Base_Name,Unique_ID
Moisture retention,Split ends / hair breakage,Type 4b,Thin or Fine,About once a month,No not me,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",None of the above,No Not Me,5 + Days,Within hours,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AfricanPrideMoistureMiracleHoney&CoconutOilShampoo,SheaMoistureJamaicanBlackCastorOilStrengthen/GrowAndRestoreLeaveInConditioner16Oz,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,0.0,0.0,0.0,1.5416701782855016,0.0,3.1909612377602277,Melanie,Melanie #66
Moisture retention,Split ends / hair breakage,Type 4b,Thin or Fine,About once a month,No not me,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",Sensitive,Yes Rarely,3 - 4 Days,1 - 2 Days,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,TginMoistureRichSulfateFreeShampooForNaturalHair,AvalonTheScienceOfHaircareKeraCareNaturalTextures2ConditionerWithoutRinse240Ml,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,0.0,2.3684622082390647,3.165067164998419,11.46274861660194,3.7810158338049273,0.0,Yinka,Yinka #54
Healthy Hair,Split ends / hair breakage,Type 4b,Medium,Once a week,Keratin,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",None of the above,No Not Me,5 + Days,Within hours,SheaMoistureJamaicanBlackCastorOilStrengthenAndRestoreShampoo,AsIAmDry&ItchyScalpCareOlive&TeaTreeOilCoWash,SheaMoistureRawSheaButterRestorativeConditioner,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,27.098074668896885,75.75943280655407,0.0,4.414462939911011,39.76713710208017,0.0,Evelyn E,Evelyn E #33
Moisture retention,Thinning hair,Type 4c,Thin or Fine,Once a week,No not me,"A -Repels moisture when wet,hair is also prone to build up, oils don’t penetrate quickly, often very shiny, resists penetration of chemicals.",Sensitive,Yes Always,My scalp gets dry not oily,My scalp gets oily not dry,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AsIAmDry&ItchyScalpCareOlive&TeaTreeOilCoWash,SheaMoistureJamaicanBlackCastorOilStrengthen/GrowAndRestoreLeaveInConditioner16Oz,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,71.52785817350767,0.0,11.583597112845625,50.41514134822064,8.388738757132685,2.6201023650999415,Tara G,Tara G #68
Moisture retention,Not me,Type 4c,Thin or Fine,About once a month,No not me,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",Itchy & painful,No Not Me,1 - 2 Days,1 - 2 Days,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AfricanPrideMoistureMiracleHoney&CoconutOilShampoo,CamilleRoseCurlLoveMoistureMilk,CamilleRoseCurlLoveMoistureMilk,OrganicsWhitePeonyLeaveinConditioner8Oz236Ml,0.0,0.0,13.086154421539648,0.0,31.23651961574096,0.0,Samantha M,Samantha M #62
Growth,Scalp dryness,Type 4c,Thick,Once a week,No not me,"A -Repels moisture when wet,hair is also prone to build up, oils don’t penetrate quickly, often very shiny, resists penetration of chemicals.",Itchy & painful,Yes Usually,My scalp gets dry not oily,1 - 2 Days,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,TginMoistureRichSulfateFreeShampooForNaturalHair,AvalonTheScienceOfHaircareKeraCareNaturalTextures2ConditionerWithoutRinse240Ml,SealentKeraCare®EssentialOilsOilSealant/MoistureLock/Nourishment..50,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,114.18339008332667,9.60688051530946,0.0,0.0,0.0,15.772237628408664,Tara G,Tara G #69
Moisture retention,Scalp dryness,Type 4c,Medium,Once a week,Colour / Dyed,"A -Repels moisture when wet,hair is also prone to build up, oils don’t penetrate quickly, often very shiny, resists penetration of chemicals.",Sensitive,Yes Rarely,My scalp gets dry not oily,1 - 2 Days,SheaMoistureJamaicanBlackCastorOilStrengthenAndRestoreShampoo,DesignEssentialsOatProtein&HennaFullerThickerStrongerDeepCleansingShampoo,SheaMoistureRawSheaButterRestorativeConditioner,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,116.1179024079174,19.722003438212116,0.0,0.0,0.0,0.0,Clover Lewis,Clover Lewis #18
Growth,Thinning hair,Type 4c,Medium,Once a week,No not me,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",None of the above,No Not Me,5 + Days,Within hours,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,SheaMoistureOrganicRawSheaButterMoistureRetentionShampoo,SheaMoistureManukaHoney&MafuraOilConditioner,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,19.104283621244726,0.0,0.0,61.630210600850205,18.777067119902643,6.593843440507141,L JONES,L JONES #45
Growth,Thinning hair,Type 4c,Medium,About once a month,Colour / Dyed,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",Sensitive,Yes Rarely,My scalp gets dry not oily,Within hours,SheaMoistureJamaicanBlackCastorOilStrengthenAndRestoreShampoo,TginMoistureRichSulfateFreeShampooForNaturalHair,SheaMoistureRawSheaButterRestorativeConditioner,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,47.33562535986159,33.7972156057162,21.952489433088733,4.242191964590371,44.8359450296063,0.0,Beverley A,Beverley A #25
Growth,Scalp dryness,Type 4c,Thin or Fine,More than once a week,No not me,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",Sensitive,Yes Rarely,My scalp gets dry not oily,Within hours,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AfricanPrideMoistureMiracleHoney&CoconutOilShampoo,SheaMoistureJamaicanBlackCastorOilStrengthen/GrowAndRestoreLeaveInConditioner16Oz,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,21.81793852698258,1.5259783704961067,6.367564049656991,2.3676129760143128,8.182841270822468,4.430514739287712,Yetunde O,Yetunde O #54
Growth,Thinning hair,Type 4c,Medium,Twice a month,No not me,"B - Its bouncy and elastic, not prone to breakage or brittle, requires very little maintenance, easily accepts applied moisture, hold styles well, accepts color well and evenly.",None of the above,No Not Me,My scalp gets dry not oily,Within hours,SheaMoistureJamaicanBlackCastorOilStrengthenAndRestoreShampoo,AfricanPrideMoistureMiracleHoney&CoconutOilShampoo,SheaMoistureJamaicanBlackCastorOilStrengthen/GrowAndRestoreLeaveInConditioner16Oz,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,63.596750071817226,0.0,6.849285652277802,32.67718229313557,53.22029343174145,0.0,Clover Lewis,Clover Lewis #19
Growth,Split ends / hair breakage,Type 4b,Medium,Twice a month,No not me,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",Sensitive,No Not Me,5 + Days,Within hours,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AfricanPrideMoistureMiracleHoney&CoconutOilShampoo,SheaMoistureJamaicanBlackCastorOilStrengthen/GrowAndRestoreLeaveInConditioner16Oz,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,0.0,0.0,14.17092085861322,27.108374486389124,24.454018608586253,0.0,Gina,Gina #32
Moisture retention,Not me,Type 4b,Thin or Fine,About once a month,No not me,"A -Repels moisture when wet,hair is also prone to build up, oils don’t penetrate quickly, often very shiny, resists penetration of chemicals.",Itchy & painful,Yes Rarely,My scalp gets dry not oily,1 - 2 Days,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AfricanPrideMoistureMiracleHoney&CoconutOilShampoo,GiovanniDirectLeaveInConditioner–HighRated,SealentKeraCare®EssentialOilsOilSealant/MoistureLock/Nourishment..50,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,3.8404577927967174,11.135945946834804,2.7758789070356946,0.0,0.0,1.7490122314297916,Yinka,Yinka #55
Moisture retention,Split ends / hair breakage,Type 4c,Thick,Twice a month,No not me,"A -Repels moisture when wet,hair is also prone to build up, oils don’t penetrate quickly, often very shiny, resists penetration of chemicals.",Itchy,Yes Usually,My scalp gets dry not oily,Within hours,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AfricanPrideMoistureMiracleHoney&CoconutOilShampoo,SheaMoistureJamaicanBlackCastorOilStrengthen/GrowAndRestoreLeaveInConditioner16Oz,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,31.45124392209096,0.0,0.0,0.0,33.786725954840826,0.0,Yavonne,Yavonne #19
Moisture retention,Not me,Type 4c,Thick,About once a month,No not me,"A -Repels moisture when wet,hair is also prone to build up, oils don’t penetrate quickly, often very shiny, resists penetration of chemicals.",Sensitive,Yes Rarely,My scalp gets dry not oily,1 - 2 Days,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AsIAmDry&ItchyScalpCareOlive&TeaTreeOilCoWash,CamilleRoseNaturalsMoroccanPearConditioningCustardForLowPorosity,AsIAmLeaveInConditioner237ml/8FlOz.,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,38.13096548166247,4.040524238589888,0.0,8.610773064357451,11.703527604451779,0.0,Tara G,Tara G #70
Growth,Split ends / hair breakage,Type 4c,Thick,Twice a month,No not me,"A -Repels moisture when wet,hair is also prone to build up, oils don’t penetrate quickly, often very shiny, resists penetration of chemicals.",None of the above,No Not Me,My scalp gets dry not oily,Within hours,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,TginMoistureRichSulfateFreeShampooForNaturalHair,CamilleRoseCurlLoveMoistureMilk,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,103.79794749697979,14.68582294662684,39.46302544668011,53.81317593036853,70.14639089095223,0.0,Nadine,Nadine #44
Moisture retention,Split ends / hair breakage,Type 4b,Medium,Once a week,No not me,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",Sensitive,No Not Me,5 + Days,Within hours,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AfricanPrideMoistureMiracleHoney&CoconutOilShampoo,SheaMoistureJamaicanBlackCastorOilStrengthen/GrowAndRestoreLeaveInConditioner16Oz,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,0.0,23.200719123623117,0.0,2.5986663675530957,8.714557952913882,2.4011840362334467,Peggy,Peggy #54
Healthy Hair,Scalp dryness,Type 4b,Thick,About once a month,No not me,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",Sensitive,No Not Me,3 - 4 Days,Within hours,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,TginMoistureRichSulfateFreeShampooForNaturalHairDryHairCurlyHairAlternate2WeeksOfEach,GiovanniTeaTreeTripleTreatConditioner,AvalonTheScienceOfHaircareKeraCareNaturalTextures2ConditionerWithoutRinse240Ml,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,34.98567420082153,0.0,0.0,6.6839786474719585,10.322348644604823,0.07833144507274306,Donna A,Donna A #15
Growth,Not me,Type 4b,Medium,Once a week,No not me,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",Sensitive,Yes Usually,My scalp gets dry not oily,Within hours,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AfricanPrideMoistureMiracleHoney&CoconutOilShampoo,AvalonTheScienceOfHaircareKeraCareNaturalTextures2ConditionerWithoutRinse240Ml,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,0.0,0.0,0.0,12.074305388654077,28.987631298109882,0.0,Eugenie B,Eugenie B #27
Growth,Split ends / hair breakage,Type 4c,Medium,About once a month,Colour / Dyed,"B - Its bouncy and elastic, not prone to breakage or brittle, requires very little maintenance, easily accepts applied moisture, hold styles well, accepts color well and evenly.",None of the above,No Not Me,5 + Days,Within hours,SheaMoistureJamaicanBlackCastorOilStrengthenAndRestoreShampoo,AfricanPrideMoistureMiracleAloe&CoconutWaterPreShampoo,AsIAmCoconutCoWashCleansingConditioner,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,87.21428309083461,67.04170795815662,48.231594344525035,27.908392619133014,40.314744865907386,48.757974944472906,Christina Tav,Christina Tav #24
Healthy Hair,Split ends / hair breakage,Type 4a,Thin or Fine,Twice a month,No not me,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",None of the above,No Not Me,3 - 4 Days,Within hours,SheaMoistureJamaicanBlackCastorOilStrengthenAndRestoreShampoo,AfricanPrideMoistureMiracleHoney&CoconutOilShampoo,SheaMoistureJamaicanBlackCastorOilStrengthen/GrowAndRestoreLeaveInConditioner16Oz,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,49.732346976422264,0.0,3.108403932422827,8.025293925650272,0.0,0.0,Tara G,Tara G #71
Moisture retention,Scalp dryness,Type 4c,Thick,About once a month,Colour / Dyed,"A -Repels moisture when wet,hair is also prone to build up, oils don’t penetrate quickly, often very shiny, resists penetration of chemicals.",Itchy & painful,Yes Rarely,My scalp gets dry not oily,1 - 2 Days,SheaMoistureJamaicanBlackCastorOilStrengthenAndRestoreShampoo,TginMoistureRichSulfateFreeShampooForNaturalHair,SheaMoistureJamaicanBlackCastorOilStrengthen/GrowAndRestoreLeaveInConditioner16Oz,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,50.07379234589559,0.0,0.0,0.0,0.0,0.9712546207973545,Melanie,Melanie #67
Growth,Thinning hair,Type 4c,Thick,Twice a month,No not me,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",Itchy & painful,Yes Always,My scalp gets dry not oily,1 - 2 Days,SheaMoistureJamaicanBlackCastorOilStrengthenAndRestoreShampoo,TginMoistureRichSulfateFreeShampooForNaturalHair,AsIAmCoconutCoWashCleansingConditioner,KeraCareHumectoCrèmeConditioner234g,KeraCare®EssentialOilsOilSealant/MoistureLock/Nourishment.50,59.01958673721009,24.990317333099966,29.625678758891908,45.82626148062525,9.364974561484011,1.9839253565882518,Nadine,Nadine #45
Healthy Hair,Split ends / hair breakage,Type 4b,Medium,Once a week,No not me,"B - Its bouncy and elastic, not prone to breakage or brittle, requires very little maintenance, easily accepts applied moisture, hold styles well, accepts color well and evenly.",None of the above,No Not Me,5 + Days,Within hours,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AfricanPrideMoistureMiracleHoney&CoconutOilShampoo,MielleOrganicsWhitePeonyLeaveinConditioner8Oz236Ml,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,84.48469602828158,18.394739571591344,0.0,2.976319731824228,109.9444432764858,0.0,L JONES,L JONES #46
Moisture retention,Not me,Type 4c,Medium,About once a month,No not me,"B - Its bouncy and elastic, not prone to breakage or brittle, requires very little maintenance, easily accepts applied moisture, hold styles well, accepts color well and evenly.",Sensitive,Yes Rarely,3 - 4 Days,1 - 2 Days,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AfricanPrideMoistureMiracleAloe&CoconutWaterPreShampoo,AsIAmLeaveInConditioner237ml/8FlOz.,MielleOrganicsMongongoOilHydratingConditioner–NOProtein,OrganicsWhitePeonyLeaveinConditioner8Oz236Ml,28.364977572278637,0.0,12.486484797038784,0.0,15.66082179734637,6.180698284936143,Tara G,Tara G #72
Healthy Hair,Thinning hair,Type 4b,Thin or Fine,Once a week,No not me,"C- Easily absorbs water, requires more hair care products, loses moisture easily, prone to frizz and tangling, It dries quickly,takes on colour easily , Colour treatments fade quickly.",Sensitive,No Not Me,5 + Days,Within hours,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,AfricanPrideMoistureMiracleHoney&CoconutOilShampoo,SheaMoistureJamaicanBlackCastorOilStrengthen/GrowAndRestoreLeaveInConditioner16Oz,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,0.0,26.678365604643616,1.030259763894374,0.0,22.436594665121874,0.0,L JONES,L JONES #47
Moisture retention,Not me,Type 4b,Medium,About once a month,No not me,"A -Repels moisture when wet,hair is also prone to build up, oils don’t penetrate quickly, often very shiny, resists penetration of chemicals.",Sensitive,Yes Usually,My scalp gets dry not oily,1 - 2 Days,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,DesignEssentialsOatProtein&HennaFullerThickerStrongerDeepCleansingShampoo,SheaMoistureJamaicanBlackCastorOilStrengthen/GrowAndRestoreLeaveInConditioner16Oz,SealentKeraCare®EssentialOilsOilSealant/MoistureLock/Nourishment..50,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,9.93547762172771,0.0,0.20332994323487996,0.0,25.914303138610357,0.0,Caz Jo,Caz Jo #29
Healthy Hair,Not me,Type 4b,Medium,About once a month,Keratin,"A -Repels moisture when wet,hair is also prone to build up, oils don’t penetrate quickly, often very shiny, resists penetration of chemicals.",None of the above,Yes Rarely,My scalp gets dry not oily,1 - 2 Days,SheaMoistureAfricanBlackSoapBambooCharcoalDeepCleansingShampoo13OZ.,SheaMoistureJamaicanBlackCastorOilStrengthenAndRestoreShampoo,GiovanniDirectLeaveInConditioner–HighRated,CamilleRoseCurlLoveMoistureMilk,AsIAmDoubleButterCreamRichDailyMoisturizer227g/8Oz.,49.78946039115236,0.0,0.0,10.431474423518507,0.0,0.0,Yetunde O,Yetunde O #55
